PROVISIONAL_KEY,CLAUDE_ID,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NATIVE_REQUISE,VALIDATOR_1,VALIDATOR_2,FIELD_TEST_STATUS,RISK_NOTE
PROVISIONAL_FRM_INTENT_05,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Annonce d’un montant manquant dans le paiement.,CRITICAL,Il manque {montant} francs.,Il manque {montant} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_06,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Demande de vérifier le calcul ou le compte avant la suite.,CRITICAL,Compte juste.,Vérifie bien le compte.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_07,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Annonce du montant effectivement remis par la cliente.,CRITICAL,Elle a donné {recu} francs.,Elle a donné {recu} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_08,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Annonce de la monnaie à rendre à la cliente.,CRITICAL,Tu rends {monnaie} francs.,Tu lui rends {monnaie} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_09,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Annonce du total dû par la cliente.,CRITICAL,Elle doit {total} francs.,Elle doit {total} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_10,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Demande orale de validation avant l’action métier.,CRITICAL,Je valide ?,Je valide ça ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_11,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Question sur le prix d’un seul article.,HIGH,Prix d’un seul.,"Un seul, c’est combien ?",,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_12,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Question sur le prix total de l’ensemble présenté.,HIGH,Prix du tout.,"Tout ça, c’est combien ?",,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_13,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Question générale sur le montant à payer ou le total.,HIGH,Combien ?,Ça fait combien ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_14,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Question sur le prix d’un produit ou d’une quantité montrée.,HIGH,C’est à combien ?,C’est à combien ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_15,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),FINANCIAL_PRIORITY_INTENT,Question ouverte sur le produit ou l’article vendu.,LOW,Tu as vendu quoi ?,Tu as vendu quoi ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_000,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,zéro,zéro,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_001,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,un,un,ɛ́ton,ɛ́ton,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_002,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux,deux,âynrɪ,âynrɪ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_003,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois,trois,âon,âon,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_004,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre,quatre,ânzɔ,ânzɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_005,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq,cinq,ɛ̂ynrɪ,ɛ̂ynrɪ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_006,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,six,six,ɛ̂orɪ,ɛ̂orɪ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_007,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept,sept,ɛbwɛn,ɛbwɛn,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_008,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit,huit,êüwrɪ,êüwrɪ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_009,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf,neuf,ɛ́mrɔ,ɛ́mrɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_010,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix,dix,ɛ́va,ɛ́va,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_011,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,onze,onze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_012,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,douze,douze,ɛ́v’âynrɪ,ɛ́v’âynrɪ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_013,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,treize,treize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_014,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatorze,quatorze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_015,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quinze,quinze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_016,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,seize,seize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_017,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix-sept,dix-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_018,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix-huit,dix-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_019,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix-neuf,dix-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_020,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt,vingt,êüya,êüya,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_021,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt et un,vingt et un,êüya ɛ́ton,êüya ɛ́ton,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_022,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-deux,vingt-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_023,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-trois,vingt-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_024,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-quatre,vingt-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_025,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-cinq,vingt-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_026,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-six,vingt-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_027,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-sept,vingt-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_028,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-huit,vingt-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_029,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-neuf,vingt-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_030,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente,trente,êüya ɛ́va,êüya ɛ́va,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_031,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente et un,trente et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_032,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-deux,trente-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_033,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-trois,trente-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_034,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-quatre,trente-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_035,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-cinq,trente-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_036,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-six,trente-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_037,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-sept,trente-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_038,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-huit,trente-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_039,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-neuf,trente-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_040,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante,quarante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_041,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante et un,quarante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_042,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-deux,quarante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_043,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-trois,quarante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_044,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-quatre,quarante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_045,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-cinq,quarante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_046,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-six,quarante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_047,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-sept,quarante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_048,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-huit,quarante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_049,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-neuf,quarante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_050,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante,cinquante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_051,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante et un,cinquante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_052,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-deux,cinquante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_053,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-trois,cinquante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_054,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-quatre,cinquante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_055,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-cinq,cinquante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_056,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-six,cinquante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_057,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-sept,cinquante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_058,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-huit,cinquante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_059,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-neuf,cinquante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_060,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante,soixante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_061,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et un,soixante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_062,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-deux,soixante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_063,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-trois,soixante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_064,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatre,soixante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_065,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-cinq,soixante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_066,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-six,soixante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_067,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-sept,soixante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_068,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-huit,soixante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_069,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-neuf,soixante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_070,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix,soixante-dix,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_071,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et onze,soixante et onze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_072,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-douze,soixante-douze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_073,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-treize,soixante-treize,,,DRAFT,true,,,NON_TESTE,
